nombre,cod_prov,cod_depto,cod_loc,cod_bahra,tipo_bahra,lat,lon
BAJO CARACOLES,78,049,010,78049010000,LS,-47.4461490043983,-70.9285155605965
GOBERNADOR GREGORES,78,049,020,78049020000,LS,-48.7521223249696,-70.2442035901869
HIPOLITO YRIGOYEN,78,049,030,78049030000,LS,-47.5667812360399,-71.7434756314323
ARMSTRONG,82,007,010,82007010000,LS,-32.7846557002825,-61.605481877095
BOUQUET,82,007,020,82007020000,LS,-32.4247998561473,-61.8903345863257
LAS PAREJAS,82,007,030,82007030000,LS,-32.6826842550048,-61.5185798347876
LAS ROSAS,82,007,040,82007040000,LS,-32.4785768176046,-61.5748036822531
MONTES DE OCA,82,007,050,82007050000,LS,-32.567997020224,-61.7680762352029
TORTUGAS,82,007,060,82007060000,LS,-32.7482982621557,-61.8203359267394
AREQUITO,82,014,010,82014010000,LS,-33.1483008378636,-61.4713349349693
ARTEAGA,82,014,020,82014020000,LS,-33.0911311154911,-61.7917113876172
BERAVEBU,82,014,030,82014030000,LS,-33.3414152210784,-61.8622809808056
BIGAND,82,014,040,82014040000,LS,-33.3761183026397,-61.185501310201
CASILDA,82,014,050,82014050000,LS,-33.0424955546762,-61.1693311184421
CHABAS,82,014,060,82014060000,LS,-33.2470674643201,-61.3575935561826
CHAÑAR LADEADO,82,014,070,82014070000,LS,-33.3258409849243,-62.0386496702618
GODEKEN,82,014,080,82014080000,LS,-33.402405547162,-61.8449306727075
LOS MOLINOS,82,014,090,82014090000,LS,-33.1054899954916,-61.3265015329286
LOS NOGALES,82,014,100,82014100000,LS,-33.1430061971604,-61.6066128669784
LOS QUIRQUINCHOS,82,014,110,82014110000,LS,-33.3769918276119,-61.7121943064881
SAN JOSE DE LA ESQUINA,82,014,120,82014120000,LS,-33.1140485294151,-61.703312346428
SANFORD,82,014,130,82014130000,LS,-33.1477729818051,-61.2778572887319
VILLADA,82,014,140,82014140000,LS,-33.3503085722913,-61.4460374000461
ALDAO,82,021,010,82021010000,LS,-30.9823474545911,-61.7439869348366
ANGELICA,82,021,020,82021020000,LS,-31.5526328296108,-61.5462650173096
ATALIVA,82,021,030,82021030000,LS,-30.9981187823937,-61.4325186889204
AURELIA,82,021,040,82021040000,LS,-31.4236023757354,-61.4244708809147
BARRIOS ACAPULCO Y VERACRUZ,82,021,050,82021050000,LC,-31.4192515021464,-62.059146376237
BAUER Y SIGEL,82,021,060,82021060000,LS,-31.2731232182116,-61.9448854961658
BELLA ITALIA,82,021,070,82021070000,LS,-31.2839795053037,-61.409342518123
CASTELLANOS,82,021,080,82021080000,LC,-31.2085396563705,-61.7255955564221
COLONIA BICHA,82,021,090,82021090000,LS,-30.855781133807,-61.8509147420168
COLONIA CELLO,82,021,100,82021100000,LS,-31.4338497252165,-61.8417021711297
COLONIA MARGARITA,82,021,110,82021110000,LS,-31.6868334221829,-61.6492968757313
COLONIA RAQUEL,82,021,120,82021120000,LS,-30.8392235567556,-61.4897111638226
CORONEL FRAGA,82,021,130,82021130000,LS,-31.176158616875,-61.9194620018005
EGUSQUIZA,82,021,140,82021140000,LS,-31.097624747292,-61.6283124096055
ESMERALDA,82,021,150,82021150000,LS,-31.6178586482318,-61.9329258733186
ESTACION CLUCELLAS,82,021,160,82021160000,LS,-31.52416914925,-61.7206457133884
ESTACION SAGUIER,82,021,170,82021170000,LS,-31.3174603823906,-61.6940034650798
EUSEBIA Y CAROLINA,82,021,180,82021180000,LS,-30.9476135702694,-61.8577735272139
EUSTOLIA,82,021,190,82021190000,LS,-31.5777448514157,-61.7836661825715
FRONTERA,82,021,200,82021200000,LC,-31.4313990849769,-62.0634917387843
GARIBALDI,82,021,210,82021210000,LS,-31.652027726261,-61.8053907511433
HUMBERTO PRIMO,82,021,220,82021220000,LS,-30.8702088524931,-61.3485902390711
JOSEFINA,82,021,230,82021230000,LS,-31.4079691369305,-61.9921847239399
LEHMANN,82,021,240,82021240000,LS,-31.1272471029986,-61.4529569120506
MARIA JUANA,82,021,250,82021250000,LS,-31.676627573626,-61.7536009774385
NUEVA LEHMANN,82,021,260,82021260000,LS,-31.1189046819859,-61.5151982929847
PLAZA CLUCELLAS,82,021,270,82021270000,LS,-31.4545505198837,-61.7074756228147
PLAZA SAGUIER,82,021,280,82021280000,LS,-31.3251049515902,-61.6777373324018
ESTACION PRESIDENTE ROCA,82,021,290,82021290001,E,-31.2319180453244,-61.6101076012158
PRESIDENTE ROCA,82,021,290,82021290002,E,-31.2296979058147,-61.6101036240639
PUEBLO MARINI,82,021,300,82021300000,LS,-31.0409745475723,-61.8898826370338
RAFAELA,82,021,310,82021310000,LS,-31.2482482413205,-61.4998117939868
RAMONA,82,021,320,82021320000,LS,-31.0937041766842,-61.9032318673573
SAN ANTONIO,82,021,330,82021330000,LC,-31.2128134181244,-61.7257200007794
SAN VICENTE,82,021,340,82021340000,LS,-31.6999505604131,-61.5688417180763
SANTA CLARA DE SAGUIER,82,021,350,82021350000,LS,-31.337359049521,-61.8181783780784
SUNCHALES,82,021,360,82021360000,LS,-30.9468555127161,-61.5612504315515
SUSANA,82,021,370,82021370000,LS,-31.3575963913649,-61.5164389963223
TACURAL,82,021,380,82021380000,LS,-30.8481071493852,-61.5924018154956
VILA,82,021,390,82021390000,LS,-31.1923707919053,-61.8336140985666
VILLA JOSEFINA,82,021,400,82021400000,LS,-31.4418599622731,-62.0297169711427
VILLA SAN JOSE,82,021,410,82021410000,LS,-31.3391346339244,-61.622588386296
VIRGINIA,82,021,420,82021420000,LS,-30.7402529602428,-61.3409665931228
ZENON PEREYRA,82,021,430,82021430000,LS,-31.5643972137494,-61.898425060781
ALCORTA,82,028,010,82028010000,LS,-33.5401979791092,-61.1246337163915
BARRIO ARROYO DEL MEDIO,82,028,020,82028020000,LC,-33.2860666179194,-60.2720977056001
BARRIO MITRE,82,028,030,82028030000,LC,-33.255594638469,-60.3897758707887
BOMBAL,82,028,040,82028040000,LS,-33.4600615218579,-61.3189324391797
CAÑADA RICA,82,028,050,82028050000,LS,-33.5174175561246,-60.6132968867711
CEPEDA,82,028,060,82028060000,LS,-33.3984208661427,-60.6241114199013
EMPALME VILLA CONSTITUCION,82,028,070,82028070000,LC,-33.2628625471248,-60.3804644639294
FIRMAT,82,028,080,82028080000,LC,-33.441023527734,-61.473143421839
GENERAL GELLY,82,028,090,82028090000,LS,-33.6018434911159,-60.5989383522422
GODOY,82,028,100,82028100000,LS,-33.3697098731789,-60.5094130215383
JUAN B. MOLINA,82,028,110,82028110000,LS,-33.496020689866,-60.5122133295946
JUNCAL,82,028,120,82028120000,LS,-33.71761494002,-61.0500179215707
LA VANGUARDIA,82,028,130,82028130000,LS,-33.3596257970974,-60.6584568664422
MAXIMO PAZ,82,028,140,82028140000,LS,-33.4851439474937,-60.9567885809825
PAVON,82,028,150,82028150000,LS,-33.2430754805422,-60.4062757935089
PAVON ARRIBA,82,028,160,82028160000,LS,-33.3134173933438,-60.8249758944661
PEYRANO,82,028,170,82028170000,LS,-33.5411378598405,-60.804329558703
RUEDA,82,028,180,82028180000,LS,-33.335855095367,-60.4608740548372
SANTA TERESA,82,028,190,82028190000,LS,-33.4385471621789,-60.7911542772276
SARGENTO CABRAL,82,028,200,82028200000,LS,-33.4330128597835,-60.6301906902003
STEPHENSON,82,028,210,82028210000,LS,-33.4178567628002,-60.5572137324943
THEOBALD,82,028,220,82028220000,LS,-33.3122172562755,-60.3120513587534
VILLA CONSTITUCION,82,028,230,82028230000,LS,-33.2324133911798,-60.3324988273466
CAYASTA,82,035,010,82035010000,LS,-31.2023253009306,-60.1614504193394
HELVECIA,82,035,020,82035020000,LS,-31.0992706781177,-60.0881512872483
LOS ZAPALLOS,82,035,030,82035030000,LS,-31.4956365531425,-60.4286467714748
SALADERO MARIANO CABAL,82,035,040,82035040000,LS,-30.9229849971234,-60.0481154588667
SANTA ROSA DE CALCHINES,82,035,050,82035050000,LS,-31.422365592266,-60.3348940800468
AARON CASTELLANOS,82,042,010,82042010000,LS,-34.3345323396045,-62.3748007656351
AMENABAR,82,042,020,82042020000,LS,-34.136118440775,-62.4229084851079
CAFFERATA,82,042,030,82042030000,LS,-33.4414158758935,-62.0868714692657
CAÑADA DEL UCLE,82,042,040,82042040000,LS,-33.4103440716357,-61.6070433975613
CARMEN,82,042,050,82042050000,LS,-33.7327788629688,-61.7609271479418
CARRERAS,82,042,060,82042060000,LS,-33.5982834566103,-61.3117684362059
CHAPUY,82,042,070,82042070000,LS,-33.8005299368969,-61.7440181936851
CHOVET,82,042,080,82042080000,LS,-33.6007825133126,-61.6046646604986
CHRISTOPHERSEN,82,042,090,82042090000,LS,-34.1846191181657,-62.0235323680591
DIEGO DE ALVEAR,82,042,100,82042100000,LS,-34.3743429234538,-62.1289273623308
ELORTONDO,82,042,110,82042110000,LS,-33.7016560168056,-61.6163727056605
FIRMAT,82,042,120,82042120000,LC,-33.4580496833225,-61.4914525089409
HUGHES,82,042,130,82042130000,LS,-33.8028556653324,-61.3358033222625
LA CHISPA,82,042,140,82042140000,LS,-33.5446704008322,-61.9736324283312
LABORDEBOY,82,042,150,82042150000,LS,-33.7196527453715,-61.3149208168028
LAZZARINO,82,042,160,82042160000,LS,-34.1663295663381,-62.428038027595
MAGGIOLO,82,042,170,82042170000,LS,-33.7244236308417,-62.2478391856324
MARIA TERESA,82,042,180,82042180000,LS,-34.0062849828557,-61.900439675435
MELINCUE,82,042,190,82042190000,LS,-33.6619144262235,-61.4576887408087
MIGUEL TORRES,82,042,200,82042200000,LS,-33.5299502620402,-61.4662068731284
MURPHY,82,042,210,82042210000,LS,-33.6428623685969,-61.8577974691015
RUFINO,82,042,220,82042220000,LS,-34.2636098414032,-62.7117038844931
SAN EDUARDO,82,042,230,82042230000,LS,-33.8723970130663,-62.0917158307714
SAN FRANCISCO DE SANTA FE,82,042,240,82042240000,LS,-33.5905400040189,-62.1244693933144
SAN GREGORIO,82,042,250,82042250000,LS,-34.3265186547551,-62.0379529693876
SANCTI SPIRITU,82,042,260,82042260000,LS,-34.0095285599362,-62.2424503438155
SANTA ISABEL,82,042,270,82042270000,LS,-33.8894892658382,-61.6965906556385
TEODELINA,82,042,280,82042280000,LS,-34.1916130913817,-61.5272264570788
VENADO TUERTO,82,042,290,82042290000,LS,-33.747315292187,-61.9695358692001
VILLA CAÑAS,82,042,300,82042300000,LS,-34.0061339956012,-61.6063880455097
WHEELWRIGHT,82,042,310,82042310000,LS,-33.7942942799185,-61.2114409469748
ARROYO CEIBAL,82,049,010,82049010000,LS,-28.7250869970621,-59.4804164807602
AVELLANEDA,82,049,020,82049020000,LC,-29.1193659780886,-59.6592512444638
BERNA,82,049,030,82049030000,LS,-29.2752681077911,-59.8472221836471
EL ARAZA,82,049,040,82049040000,LS,-29.1334936783763,-59.9473145917686
EL RABON,82,049,050,82049050000,LS,-28.2302084157377,-59.2639844821107
FLORENCIA,82,049,060,82049060000,LS,-28.0427359947317,-59.2187469070082
GUADALUPE NORTE,82,049,070,82049070000,LS,-28.9453022044499,-59.5634151929235
INGENIERO CHANOURDIE,82,049,080,82049080000,LS,-28.759813885955,-59.5772324985847
LA ISLETA,82,049,090,82049090000,LS,-28.493935731005,-59.2950745667521
LA SARITA,82,049,100,82049100000,LS,-28.9728525913241,-59.8484991818248
LANTERI,82,049,110,82049110000,LS,-28.8429706211446,-59.6379287718138
LAS GARZAS,82,049,120,82049120000,LS,-28.8490101824631,-59.5005781021303
LAS TOSCAS,82,049,130,82049130000,LS,-28.3540749299597,-59.2595521000375
LOS LAURELES,82,049,140,82049140000,LS,-29.3701211027814,-59.7378677770758
MALABRIGO,82,049,150,82049150000,LS,-29.3506755184496,-59.9705883109423
PARAJE SAN MANUEL,82,049,160,82049160000,LS,-28.8716623885107,-59.86560439575
PUERTO RECONQUISTA,82,049,170,82049170000,LS,-29.2349873699001,-59.5802691789886
RECONQUISTA,82,049,180,82049180000,LC,-29.1451468389264,-59.6510730563582
SAN ANTONIO DE OBLIGADO,82,049,190,82049190000,LS,-28.3823470938865,-59.2645742897512
TACUARENDI,82,049,200,82049200000,LS,-28.4202062467088,-59.2556740044459
VILLA ANA,82,049,210,82049210000,LS,-28.4933207178133,-59.6141214862397
VILLA GUILLERMINA,82,049,220,82049220000,LS,-28.2450754331528,-59.4547598305134
VILLA OCAMPO,82,049,230,82049230000,LS,-28.4904509578913,-59.3587641281681
BARRIO CICARELLI,82,056,010,82056010000,LS,-32.6103776107001,-61.3244409322018
BUSTINZA,82,056,020,82056020000,LS,-32.7399961772877,-61.2915869736645
CAÑADA DE GOMEZ,82,056,030,82056030000,LS,-32.8166867292145,-61.3899661468272
CARRIZALES,82,056,040,82056040000,LS,-32.5112871642714,-61.0305147885477
CLASSON,82,056,050,82056050000,LS,-32.4634203095763,-61.2910434085442
COLONIA MEDICI,82,056,060,82056060000,LS,-32.5988903254118,-61.3767121670301
CORREA,82,056,070,82056070000,LS,-32.8494610803638,-61.2545569082818
LARGUIA,82,056,080,82056080000,LS,-32.5539810535705,-61.2197995428986
LUCIO  V. LOPEZ,82,056,090,82056090000,LS,-32.7147297231149,-61.0226073568773
OLIVEROS,82,056,100,82056100000,LS,-32.5758215248523,-60.8553515331513
PUEBLO ANDINO,82,056,110,82056110000,LS,-32.6717914164971,-60.8761806736397
SALTO GRANDE,82,056,120,82056120000,LS,-32.6680220468782,-61.0890486524519
SERODINO,82,056,130,82056130000,LS,-32.6055740792488,-60.9481762653391
TOTORAS,82,056,140,82056140000,LS,-32.5863515505869,-61.1673292562769
VILLA ELOISA,82,056,150,82056150000,LS,-32.9643241574442,-61.5478333256653
VILLA LA RIVERA - OLIVEROS,82,056,160,82056160000,LC,-32.633431229414,-60.8208776739619
VILLA LA RIVERA - PUEBLO ANDINO,82,056,170,82056170000,LC,-32.6413858836004,-60.8234183677953
ANGEL GALLARDO,82,063,010,82063010000,LS,-31.5551884917333,-60.6783108244693
ARROYO AGUIAR,82,063,020,82063020000,LS,-31.4322203707863,-60.6676588774069
ARROYO LEYES,82,063,030,82063030001,E,-31.5577005393669,-60.5166665613111
RINCON NORTE,82,063,030,82063030002,E,-31.5644326802115,-60.414954582383
CABAL,82,063,040,82063040000,LS,-31.1039907773825,-60.7271526484511
CAMPO ANDINO,82,063,050,82063050000,LS,-31.2410698890417,-60.531189241674
CANDIOTI,82,063,060,82063060000,LS,-31.3995244031815,-60.7491149288676
EMILIA,82,063,070,82063070000,LS,-31.0610951750412,-60.7464379477764
LAGUNA PAIVA,82,063,080,82063080000,LS,-31.3092619266382,-60.6607816085928
LLAMBI CAMPBELL,82,063,090,82063090000,LS,-31.1862574038904,-60.7484785939749
MONTE VERA,82,063,100,82063100000,LS,-31.5184864327594,-60.6780997937426
NELSON,82,063,110,82063110000,LS,-31.2670754515365,-60.7621355398529
PARAJE CHACO CHICO,82,063,120,82063120000,LS,-31.567299963712,-60.6617466185791
PARAJE LA COSTA,82,063,130,82063130000,LS,-31.5177974435199,-60.6115160069236
RECREO,82,063,140,82063140000,LC,-31.4935807560402,-60.735411088708
RINCON POTRERO,82,063,150,82063150000,LS,-31.5286179375841,-60.4756662346225
SAN JOSE DEL RINCON,82,063,160,82063160000,LC,-31.6061471114691,-60.569631684875
SANTA FE,82,063,170,82063170000,LC,-31.645164805431,-60.7093147118987
SANTO TOME,82,063,180,82063180000,LC,-31.6648423299398,-60.7626399841519
SAUCE VIEJO,82,063,190,82063190001,E,-31.7630683465248,-60.8898606108667
VILLA ADELINA,82,063,190,82063190002,E,-31.7077603088951,-60.7883380397856
VILLA LAURA,82,063,200,82063200000,LS,-31.3738964582973,-60.664717579411
CAVOUR,82,070,010,82070010000,LS,-31.3666330323604,-61.0172254853249
CULULU,82,070,020,82070020000,LS,-31.2053110846326,-60.9314003415917
ELISA,82,070,030,82070030000,LS,-30.6980797094538,-61.0487593646417
EMPALME SAN CARLOS,82,070,040,82070040000,LS,-31.5487780871674,-60.8127223355579
ESPERANZA,82,070,050,82070050000,LS,-31.4505966144136,-60.9310068119638
FELICIA,82,070,060,82070060000,LS,-31.246393987915,-61.2128816673977
FRANCK,82,070,070,82070070000,LS,-31.5888736174502,-60.9388945830321
GRUTLY,82,070,080,82070080000,LS,-31.2705026899597,-61.0727542695818
HIPATIA,82,070,090,82070090000,LS,-31.1282518725208,-61.0327676754247
HUMBOLDT,82,070,100,82070100000,LS,-31.4009210645041,-61.0825515659905
JACINTO L. ARAUZ,82,070,110,82070110000,LS,-30.7370340516557,-60.9759511253175
LA PELADA,82,070,120,82070120000,LS,-30.8679477693336,-60.9718116807155
LAS TUNAS,82,070,130,82070130000,LS,-31.5722370638803,-60.9959287992772
MARIA LUISA,82,070,140,82070140000,LS,-31.0126440481519,-60.9114327492504
MATILDE,82,070,150,82070150000,LS,-31.7932160880623,-60.9818059784844
NUEVO TORINO,82,070,160,82070160000,LS,-31.3468823835409,-61.235725734005
PILAR,82,070,170,82070170000,LS,-31.442015817123,-61.2600249614063
PLAZA MATILDE,82,070,180,82070180000,LS,-31.7974834888763,-61.0111678232689
PROGRESO,82,070,190,82070190000,LS,-31.1397689545802,-60.990254156931
PROVIDENCIA,82,070,200,82070200000,LS,-30.9845868369063,-61.0218281498813
SA PEREYRA,82,070,210,82070210000,LS,-31.5721513951563,-61.3782231110791
SAN AGUSTIN,82,070,220,82070220000,LS,-31.6847778866246,-60.9413147450231
SAN CARLOS CENTRO,82,070,230,82070230000,LC,-31.7284179989089,-61.0913957859145
SAN CARLOS NORTE,82,070,240,82070240000,LS,-31.6743105766747,-61.0762585195433
SAN CARLOS SUD,82,070,250,82070250000,LC,-31.7575954064363,-61.1007514980914
SAN JERONIMO DEL SAUCE,82,070,260,82070260000,LS,-31.6112124759047,-61.1425180717315
SAN JERONIMO NORTE,82,070,270,82070270000,LS,-31.5545316682675,-61.078514153956
SAN MARIANO,82,070,280,82070280000,LS,-31.6702105890861,-61.3480211476449
SANTA CLARA DE BUENA VISTA,82,070,290,82070290000,LS,-31.7657963305203,-61.3210236384566
SANTO DOMINGO,82,070,300,82070300000,LS,-31.1222768363914,-60.8888854567848
SARMIENTO,82,070,310,82070310000,LS,-31.0606024884219,-61.167889729979
ESTEBAN RAMS,82,077,010,82077010000,LS,-29.7726717957721,-61.4881512346811
GATO COLORADO,82,077,020,82077020000,LS,-28.0245785095892,-61.1879373297868
GREGORIA PEREZ DE DENIS,82,077,030,82077030000,LS,-28.2296230607257,-61.5297529930521
LOGROÑO,82,077,040,82077040000,LS,-29.5042812797874,-61.6967327802837
MONTEFIORE,82,077,050,82077050000,LS,-29.6678698226711,-61.867108287483
POZO BORRADO,82,077,060,82077060000,LS,-28.9399423031181,-61.7055999743386
SAN BERNARDO,82,077,065,82077065000,LS,-28.6300342810186,-61.5069219893981
SANTA MARGARITA,82,077,070,82077070000,LS,-28.3149549140447,-61.550329937355
TOSTADO,82,077,080,82077080000,LS,-29.2344732488739,-61.7719824163622
VILLA MINETTI,82,077,090,82077090000,LS,-28.6247095403571,-61.6279859869967
ACEBAL,82,084,010,82084010000,LS,-33.2436505576999,-60.837195481459
ALBARELLOS,82,084,020,82084020000,LS,-33.2413031665306,-60.6365751407418
ALVAREZ,82,084,030,82084030000,LS,-33.1306253585247,-60.8039626859935
ALVEAR,82,084,040,82084040000,LS,-33.0614584695641,-60.6159765613734
ARBILLA,82,084,050,82084050000,LS,-33.0919516648506,-60.6993159324653
ARMINDA,82,084,060,82084060000,LS,-33.2658615254501,-60.9669188397385
ARROYO SECO,82,084,070,82084070000,LS,-33.1560225761175,-60.5101308080247
CARMEN DEL SAUCE,82,084,080,82084080000,LS,-33.2376879120566,-60.8118679160701
CORONEL BOGADO,82,084,090,82084090000,LS,-33.3175115859048,-60.6036347878573
CORONEL RODOLFO S. DOMINGUEZ,82,084,100,82084100000,LS,-33.1854760061025,-60.7228633313771
CUATRO ESQUINAS,82,084,110,82084110000,LS,-33.2466228889596,-60.7649740219949
EL CARAMELO,82,084,120,82084120000,LC,-33.1288733975401,-60.7130394393533
FIGHIERA,82,084,130,82084130000,LS,-33.1950187794417,-60.4706038463519
FUNES,82,084,140,82084140000,LC,-32.922782783063,-60.8121802825957
GENERAL LAGOS,82,084,150,82084150000,LS,-33.1121588884353,-60.5665737837063
GRANADERO BAIGORRIA,82,084,160,82084160000,LC,-32.8613641656775,-60.7062159770827
IBARLUCEA,82,084,170,82084170000,LS,-32.8512561304404,-60.7884936646076
KILOMETRO 101,82,084,180,82084180000,LS,-33.060584803082,-60.6856440118334
LOS MUCHACHOS - LA ALBORADA,82,084,190,82084190000,LS,-33.0915734104105,-60.7354254261055
MONTE FLORES,82,084,200,82084200000,LS,-33.0800073993365,-60.6355226681116
PEREZ,82,084,210,82084210000,LC,-32.99881116903,-60.7721592101064
PIÑERO,82,084,220,82084220000,LS,-33.1112071010784,-60.7964961630631
PUEBLO ESTHER,82,084,230,82084230000,LS,-33.0730969403696,-60.5789195429283
PUEBLO MUÑOZ,82,084,240,82084240000,LS,-33.1744833504332,-60.8971398400989
PUEBLO URANGA,82,084,250,82084250000,LS,-33.2645299958204,-60.7083345859989
PUERTO ARROYO SECO,82,084,260,82084260000,LS,-33.1315113496399,-60.5078884705177
ROSARIO,82,084,270,82084270000,LC,-32.9538142575214,-60.6515379354516
SOLDINI,82,084,280,82084280000,LC,-33.0239868445344,-60.7561883192345
VILLA AMELIA,82,084,290,82084290000,LS,-33.1771929125315,-60.6677297311463
VILLA DEL PLATA,82,084,300,82084300000,LC,-33.1271769621356,-60.7090282248961
VILLA GOBERNADOR GALVEZ,82,084,310,82084310000,LC,-33.0224078611601,-60.6336422555152
ZAVALLA,82,084,320,82084320000,LS,-33.0215698285974,-60.879303488531
AGUARA GRANDE,82,091,010,82091010000,LS,-30.1093090599224,-60.9437539322397
AMBROSETTI,82,091,020,82091020000,LS,-30.016999568893,-61.5765785011442
ARRUFO,82,091,030,82091030000,LS,-30.2341495301456,-61.7285807001253
BALNEARIO LA VERDE,82,091,040,82091040000,LS,-29.9827373481556,-61.2428659094376
CAPIVARA,82,091,050,82091050000,LS,-30.4615028173869,-61.2722735128607
CERES,82,091,060,82091060000,LS,-29.8823371283479,-61.9452374270961
COLONIA ANA,82,091,070,82091070000,LS,-30.1449998391803,-61.9147917462344
COLONIA BOSSI,82,091,080,82091080000,LS,-30.6691245233432,-61.7896030300364
COLONIA ROSA,82,091,090,82091090000,LS,-30.3022785889636,-61.9844913702309
CONSTANZA,82,091,100,82091100000,LS,-30.664633909429,-61.3207552160733
CURUPAYTI,82,091,110,82091110000,LS,-30.397911889967,-61.6518044215673
